,Unnamed: 0,Unnamed: 0.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
19,19,19,"Rick Perry Hates On Donald Trump With A Hilarious'Harry Potter' Joke, Because #HarryPotterandtheCursedChild…http://dlvr.it/NWyVNk ",2017-03-02 23:14:30,0,0,837561808076431361,"{'neg': 0.192, 'neu': 0.662, 'pos': 0.146, 'compound': -0.1779}",0.0296896551724,0.100275862069
20,20,20,@AudraOlsen @MSNBC in December 2015 at a rally Donald Trump called it a Muslim ban. Check your facts no fake fox news.,2017-03-02 22:43:55,3,0,837554110719111168,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.836}",0.0296896551724,0.100275862069
21,21,21,@realdonaldtrump The real Donald Trump is back! I knew that speech in front of Congress was just an act. What a fraud.,2017-03-02 19:45:46,0,0,837509276310601729,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6239}",0.0296896551724,0.100275862069
22,22,22,#DonaldTrump must think it is Halloween: Wearing Navy Garb does not make him a Warrior. http://www.business2community.com/government-politics/donald-trump-dressed-navy-garb-addressing-military-rebuild-social-media-shaking-head-01791391 …,2017-03-02 18:39:09,2,2,837492512516296704,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
23,23,23,Jennifer Garner 'Looking Forward to Helping' Donald Trump http://bit.ly/2melM6k  #BreitbartNews,2017-03-02 18:07:42,0,0,837484595968901121,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.0296896551724,0.100275862069
24,24,24,@realDonaldTrump imagine that! I pay more taxes than Donald Trump..... but then again who doesn't! https://twitter.com/AJ/status/837263110163611648 …,2017-03-02 17:47:50,0,0,837479596358516740,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1984}",0.0296896551724,0.100275862069
25,25,25,A high-end consultant who brokers deals in China just paid Donald Trump $16 million: http://www.slate.com/blogs/the_slatest/2017/02/28/trump_sells_luxury_penthouse_to_china_influence_peddler.html?wpsrc=sh_all_mob_tw_bot … via @slate,2017-03-02 17:05:36,1,0,837468970676588544,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
26,26,26,@JohnJHarwood @washingtonpost what? About Donald Trump is credible?,2017-03-02 16:46:37,0,0,837464190755405824,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
27,27,27,Queremos Que Seas Rico [Why We Want You to Be Rich]: Dos Hombres un Mensaje - Donald Trump | ... #AudiobooksLatinohttps://goo.gl/fb/MzYZmr ,2017-03-02 16:42:38,0,0,837463190455873536,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0296896551724,0.100275862069
28,28,28,"03-03 WASHINGTON, D.C. - FEBRUARY 28: U.S. President Donald Trump signs H.R. 321 and H.R… https://goo.gl/fb/DHZj1D ",2017-03-02 16:39:22,0,0,837462369206956032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0296896551724,0.100275862069
