,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
50,50,50,50,Donald Trump Questions ‘Sick Guy’ Barack Obama for ‘Wire Tapping’ His Campaign - Breitbart http://bit.ly/2lJORD8  via @BreitbartNews,2017-03-04 07:07:18,0,0,838043176694870020,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}",0.0737459019506,0.118593435526
51,51,51,51,"@realDonaldTrump ""the time for trivial fights is over"" pffffhhhhhhh Donald Trump: SAD man. Sad.",2017-03-04 06:48:21,1,0,838038408601677824,"{'neg': 0.518, 'neu': 0.482, 'pos': 0.0, 'compound': -0.8668}",0.0737459019506,0.118593435526
52,52,52,52,"How Donald Trump's unjust and draconian immigrant stance threatens Austin, Texas' largest musical festival - http://www.npr.org/sections/therecord/2017/03/03/518337140/how-a-contract-clause-led-to-a-fight-between-musicians-and-austins-biggest-event …",2017-03-04 06:41:31,14,9,838036689113202688,"{'neg': 0.28, 'neu': 0.569, 'pos': 0.152, 'compound': -0.4019}",0.0737459019506,0.118593435526
53,53,53,53,Paranoid Pathological Liar Donald Trump Accuses President Obama Of Wire Tapping Him - Of Course Provides No Evidence http://www.npr.org/sections/thetwo-way/2017/03/04/518478158/president-trump-accuses-obama-of-wire-tapping-provides-no-evidence …,2017-03-04 06:37:00,30,17,838035551278219267,"{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.836}",0.0737459019506,0.118593435526
54,54,54,54,"Wikileaks and Donald Trump, Conspired with the Russians.

Julian Assange is a paid informant. 

It's time to... http://fb.me/8RyMwR5zF ",2017-03-04 06:09:57,0,0,838028746733015040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
55,55,55,55,63 legal legitimate voters say otherwise !! #maga @donaldtrump https://twitter.com/fionaadorno/status/838008156500348928 …,2017-03-04 05:22:40,1,0,838016846699839488,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.2695}",0.0737459019506,0.118593435526
56,56,56,56,Donald Trump claims Barack Obama 'had his wires tapped in Trump Tower' https://www.thesun.co.uk/news/3009405/donald-trump-claims-barack-obama-had-his-wires-tapped-in-trump-tower-before-us-election-win/ …,2017-03-04 05:19:19,0,0,838016003699257344,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
57,57,57,57,"@danielgood359 @caroltracy8 @ModerationInXS @davidfrum Says Breitbart and Donald Trump. Yeah, right.",2017-03-04 05:12:22,2,0,838014253697286146,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",0.0737459019506,0.118593435526
58,58,58,58,Tinker Town Tiger: Presidenr Donald Trump strikes back http://tinkertowntiger.blogspot.com/2017/03/presidenr-donald-trump-strikes-back.html?spref=tw …,2017-03-04 04:58:48,0,0,838010842062934016,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}",0.0737459019506,0.118593435526
59,59,59,59,Donald Trump: Good Education ‘Enriches Both the Mind and the Soul’ http://bit.ly/2mkJ76b  via @BreitbartNews,2017-03-04 04:47:10,4,3,838007913188839425,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.0737459019506,0.118593435526
60,60,60,60,"#ThingsWeShouldInvestigate Why #BarackObama wire tapped #TrumpTower, before #DonaldTrump took office! https://twitter.com/realDonaldTrump/status/837989835818287106 …",2017-03-04 04:15:12,224,203,837999866840236032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
61,61,61,61,@AJ @realDonaldTrump Doesn't the media do that to him all the time? Every Headline is basically: Breaking News: Donald Trump is GUILTY!,2017-03-04 03:59:38,3,0,837995948768886784,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.5893}",0.0737459019506,0.118593435526
62,62,62,62,.@majoraustin59 Obama wire tapped #TrumpTower!  While #DonaldTrump was still a private citizen!,2017-03-04 03:56:26,26,34,837995145828106240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0737459019506,0.118593435526
63,63,63,63,Ya mcm loves Donald Trump,2017-03-04 03:39:12,4,0,837990808712273920,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.0737459019506,0.118593435526
64,64,64,64,How Donald Trump Wins by Losing http://fb.me/1b1anfDGw ,2017-03-04 03:13:03,0,0,837984228008656897,"{'neg': 0.23, 'neu': 0.442, 'pos': 0.327, 'compound': 0.2732}",0.0737459019506,0.118593435526
